PERMNO,date,TICKER,RET
21936,2003/03/14,PFE,-0.011270
21936,2003/03/17,PFE,0.025907
21936,2003/03/18,PFE,0.010774
21936,2003/03/19,PFE,0.025650
21936,2003/03/20,PFE,0.000325
21936,2003/03/21,PFE,0.037662
21936,2003/03/24,PFE,-0.030350
21936,2003/03/25,PFE,0.032591
21936,2003/03/26,PFE,-0.009063
21936,2003/03/27,PFE,0.002523
21936,2003/03/28,PFE,0.000629
21936,2003/03/31,PFE,-0.020434
21936,2003/04/01,PFE,0.023427
21936,2003/04/02,PFE,0.018501
21936,2003/04/03,PFE,-0.005542
21936,2003/04/04,PFE,0.015480
21936,2003/04/07,PFE,-0.009146
21936,2003/04/08,PFE,-0.004923
21936,2003/04/09,PFE,-0.019790
21936,2003/04/10,PFE,0.001262
21936,2003/04/11,PFE,-0.007246
21936,2003/04/14,PFE,0.019359
21936,2003/04/15,PFE,0.002802
21936,2003/04/16,PFE,-0.026389
21936,2003/04/17,PFE,0.000000
21936,2003/04/21,PFE,0.007653
21936,2003/04/22,PFE,0.006962
21936,2003/04/23,PFE,-0.021056
21936,2003/04/24,PFE,-0.005136
21936,2003/04/25,PFE,-0.020006
21936,2003/04/28,PFE,0.010866
21936,2003/04/29,PFE,0.003257
21936,2003/04/30,PFE,-0.001623
21936,2003/05/01,PFE,0.007805
21936,2003/05/02,PFE,0.018070
21936,2003/05/05,PFE,0.011410
21936,2003/05/06,PFE,0.004074
21936,2003/05/07,PFE,-0.005930
21936,2003/05/08,PFE,0.001570
21936,2003/05/09,PFE,0.023511
21936,2003/05/12,PFE,0.018377
21936,2003/05/13,PFE,0.001203
21936,2003/05/14,PFE,0.002103
21936,2003/05/15,PFE,0.009636
21936,2003/05/16,PFE,0.002386
21936,2003/05/19,PFE,-0.053853
21936,2003/05/20,PFE,-0.022013
21936,2003/05/21,PFE,0.012862
21936,2003/05/22,PFE,0.020952
21936,2003/05/23,PFE,-0.008706
21936,2003/05/27,PFE,0.002823
21936,2003/05/28,PFE,-0.006881
21936,2003/05/29,PFE,-0.014803
21936,2003/05/30,PFE,-0.008312
21936,2003/06/02,PFE,-0.000322
21936,2003/06/03,PFE,0.021928
21936,2003/06/04,PFE,0.022405
21936,2003/06/05,PFE,0.010802
21936,2003/06/06,PFE,0.010382
21936,2003/06/09,PFE,0.002418
21936,2003/06/10,PFE,0.004221
21936,2003/06/11,PFE,-0.000901
21936,2003/06/12,PFE,0.007212
21936,2003/06/13,PFE,-0.013126
21936,2003/06/16,PFE,0.045949
21936,2003/06/17,PFE,0.045665
21936,2003/06/18,PFE,-0.003593
21936,2003/06/19,PFE,-0.012483
21936,2003/06/20,PFE,-0.000843
21936,2003/06/23,PFE,-0.005342
21936,2003/06/24,PFE,0.000565
21936,2003/06/25,PFE,-0.001977
21936,2003/06/26,PFE,0.018964
21936,2003/06/27,PFE,-0.027778
21936,2003/06/30,PFE,-0.024286
21936,2003/07/01,PFE,0.011127
21936,2003/07/02,PFE,0.003475
21936,2003/07/03,PFE,-0.012121
21936,2003/07/07,PFE,0.004966
21936,2003/07/08,PFE,-0.002616
21936,2003/07/09,PFE,-0.002623
21936,2003/07/10,PFE,-0.016365
21936,2003/07/11,PFE,0.016043
21936,2003/07/14,PFE,-0.010526
21936,2003/07/15,PFE,0.000591
21936,2003/07/16,PFE,-0.015062
21936,2003/07/17,PFE,-0.017691
21936,2003/07/18,PFE,0.019231
21936,2003/07/21,PFE,-0.025457
21936,2003/07/22,PFE,-0.003380
21936,2003/07/23,PFE,0.015418
21936,2003/07/24,PFE,-0.011540
21936,2003/07/25,PFE,0.015054
21936,2003/07/28,PFE,-0.007869
21936,2003/07/29,PFE,-0.006406
21936,2003/07/30,PFE,0.025177
21936,2003/07/31,PFE,-0.000898
21936,2003/08/01,PFE,-0.020384
21936,2003/08/04,PFE,0.011934
21936,2003/08/05,PFE,-0.017236
21936,2003/08/06,PFE,-0.001538
21936,2003/08/07,PFE,0.015100
21936,2003/08/08,PFE,0.000911
21936,2003/08/11,PFE,-0.001820
21936,2003/08/12,PFE,-0.001215
21936,2003/08/13,PFE,-0.035291
21936,2003/08/14,PFE,-0.012357
21936,2003/08/15,PFE,0.008021
21936,2003/08/18,PFE,0.001591
21936,2003/08/19,PFE,-0.006355
21936,2003/08/20,PFE,-0.016949
21936,2003/08/21,PFE,-0.030904
21936,2003/08/22,PFE,-0.008056
21936,2003/08/25,PFE,0.010829
21936,2003/08/26,PFE,0.004687
21936,2003/08/27,PFE,-0.003332
21936,2003/08/28,PFE,-0.003343
21936,2003/08/29,PFE,0.003690
21936,2003/09/02,PFE,0.018048
21936,2003/09/03,PFE,0.013789
21936,2003/09/04,PFE,-0.009067
21936,2003/09/05,PFE,-0.002941
21936,2003/09/08,PFE,0.031465
21936,2003/09/09,PFE,0.006673
21936,2003/09/10,PFE,0.002841
21936,2003/09/11,PFE,0.002203
21936,2003/09/12,PFE,0.001884
21936,2003/09/15,PFE,-0.001254
21936,2003/09/16,PFE,0.004080
21936,2003/09/17,PFE,0.003751
21936,2003/09/18,PFE,-0.001869
21936,2003/09/19,PFE,-0.018721
21936,2003/09/22,PFE,-0.009857
21936,2003/09/23,PFE,0.014772
21936,2003/09/24,PFE,-0.022152
21936,2003/09/25,PFE,-0.011974
21936,2003/09/26,PFE,0.000983
21936,2003/09/29,PFE,0.010798
21936,2003/09/30,PFE,-0.016510
21936,2003/10/01,PFE,0.013825
21936,2003/10/02,PFE,0.008117
21936,2003/10/03,PFE,-0.008696
21936,2003/10/06,PFE,-0.000975
21936,2003/10/07,PFE,-0.003252
21936,2003/10/08,PFE,0.000326
21936,2003/10/09,PFE,0.009785
21936,2003/10/10,PFE,-0.006783
21936,2003/10/13,PFE,-0.002602
21936,2003/10/14,PFE,0.006847
21936,2003/10/15,PFE,-0.009067
21936,2003/10/16,PFE,0.009150
21936,2003/10/17,PFE,-0.010363
21936,2003/10/20,PFE,0.014398
21936,2003/10/21,PFE,0.016129
21936,2003/10/22,PFE,-0.027936
21936,2003/10/23,PFE,0.012737
21936,2003/10/24,PFE,-0.005482
21936,2003/10/27,PFE,0.004215
21936,2003/10/28,PFE,0.017113
21936,2003/10/29,PFE,-0.007302
21936,2003/10/30,PFE,-0.012472
21936,2003/10/31,PFE,0.023316
21936,2003/11/03,PFE,0.000316
21936,2003/11/04,PFE,-0.005062
21936,2003/11/05,PFE,0.006359
21936,2003/11/06,PFE,0.006635
21936,2003/11/07,PFE,-0.002825
21936,2003/11/10,PFE,-0.009128
21936,2003/11/11,PFE,0.010165
21936,2003/11/12,PFE,0.023585
21936,2003/11/13,PFE,0.032407
21936,2003/11/14,PFE,0.018834
21936,2003/11/17,PFE,-0.000293
21936,2003/11/18,PFE,0.003229
21936,2003/11/19,PFE,0.007022
21936,2003/11/20,PFE,-0.022371
21936,2003/11/21,PFE,-0.013967
21936,2003/11/24,PFE,0.021398
21936,2003/11/25,PFE,-0.003246
21936,2003/11/26,PFE,0.001480
21936,2003/11/28,PFE,-0.007686
21936,2003/12/01,PFE,0.017873
21936,2003/12/02,PFE,-0.004097
21936,2003/12/03,PFE,-0.002351
21936,2003/12/04,PFE,0.012371
21936,2003/12/05,PFE,-0.004946
21936,2003/12/08,PFE,0.006725
21936,2003/12/09,PFE,-0.001162
21936,2003/12/10,PFE,-0.008433
21936,2003/12/11,PFE,0.017009
21936,2003/12/12,PFE,-0.008074
21936,2003/12/15,PFE,0.001163
21936,2003/12/16,PFE,0.004646
21936,2003/12/17,PFE,-0.007225
21936,2003/12/18,PFE,0.002620
21936,2003/12/19,PFE,-0.004936
21936,2003/12/22,PFE,0.000875
21936,2003/12/23,PFE,0.006414
21936,2003/12/24,PFE,0.005794
21936,2003/12/26,PFE,0.000864
21936,2003/12/29,PFE,0.007194
21936,2003/12/30,PFE,0.002000
21936,2003/12/31,PFE,0.007414
21936,2004/01/02,PFE,0.006227
21936,2004/01/05,PFE,0.026723
21936,2004/01/06,PFE,-0.000548
21936,2004/01/07,PFE,0.008498
21936,2004/01/08,PFE,-0.009242
21936,2004/01/09,PFE,-0.010700
21936,2004/01/12,PFE,-0.012479
21936,2004/01/13,PFE,-0.013199
21936,2004/01/14,PFE,0.000285
21936,2004/01/15,PFE,-0.009388
21936,2004/01/16,PFE,0.005169
21936,2004/01/20,PFE,-0.013429
21936,2004/01/21,PFE,0.031856
21936,2004/01/22,PFE,0.014314
21936,2004/01/23,PFE,0.000000
21936,2004/01/26,PFE,0.019369
21936,2004/01/27,PFE,-0.017372
21936,2004/01/28,PFE,-0.009669
21936,2004/01/29,PFE,0.023989
21936,2004/01/30,PFE,-0.002179
21936,2004/02/02,PFE,0.021294
21936,2004/02/03,PFE,0.008019
21936,2004/02/04,PFE,0.014850
21936,2004/02/05,PFE,0.003397
21936,2004/02/06,PFE,0.011719
21936,2004/02/09,PFE,-0.019562
21936,2004/02/10,PFE,-0.001313
21936,2004/02/11,PFE,0.007361
21936,2004/02/12,PFE,-0.011009
21936,2004/02/13,PFE,-0.009276
21936,2004/02/17,PFE,0.009898
21936,2004/02/18,PFE,-0.009007
21936,2004/02/19,PFE,-0.003475
21936,2004/02/20,PFE,-0.000268
21936,2004/02/23,PFE,-0.005903
21936,2004/02/24,PFE,0.003239
21936,2004/02/25,PFE,0.002152
21936,2004/02/26,PFE,-0.003221
21936,2004/02/27,PFE,-0.012928
21936,2004/03/01,PFE,0.006821
21936,2004/03/02,PFE,-0.006775
21936,2004/03/03,PFE,0.008458
21936,2004/03/04,PFE,0.011093
21936,2004/03/05,PFE,-0.005352
21936,2004/03/08,PFE,0.009147
21936,2004/03/09,PFE,-0.005598
21936,2004/03/10,PFE,-0.024933
21936,2004/03/11,PFE,-0.031069
21936,2004/03/12,PFE,0.001419
21936,2004/03/15,PFE,-0.009634
21936,2004/03/16,PFE,0.013448
21936,2004/03/17,PFE,-0.014681
21936,2004/03/18,PFE,-0.005731
21936,2004/03/19,PFE,-0.021614
21936,2004/03/22,PFE,-0.007364
21936,2004/03/23,PFE,0.013056
21936,2004/03/24,PFE,0.001172
21936,2004/03/25,PFE,0.003803
21936,2004/03/26,PFE,-0.000583
21936,2004/03/29,PFE,0.021289
21936,2004/03/30,PFE,0.003427
21936,2004/03/31,PFE,-0.002561
21936,2004/04/01,PFE,0.015407
21936,2004/04/02,PFE,0.011520
21936,2004/04/05,PFE,0.003611
21936,2004/04/06,PFE,-0.009134
21936,2004/04/07,PFE,-0.003631
21936,2004/04/08,PFE,-0.001962
21936,2004/04/12,PFE,0.001966
21936,2004/04/13,PFE,-0.007850
21936,2004/04/14,PFE,0.011868
21936,2004/04/15,PFE,0.042725
21936,2004/04/16,PFE,0.007499
21936,2004/04/19,PFE,-0.001063
21936,2004/04/20,PFE,-0.023417
21936,2004/04/21,PFE,0.005450
21936,2004/04/22,PFE,-0.009756
21936,2004/04/23,PFE,-0.003284
21936,2004/04/26,PFE,-0.003569
21936,2004/04/27,PFE,0.004133
21936,2004/04/28,PFE,-0.015368
21936,2004/04/29,PFE,-0.008640
21936,2004/04/30,PFE,0.005342
21936,2004/05/03,PFE,0.012864
21936,2004/05/04,PFE,0.010768
21936,2004/05/05,PFE,0.000546
21936,2004/05/06,PFE,-0.002184
21936,2004/05/07,PFE,-0.005198
21936,2004/05/10,PFE,-0.009901
21936,2004/05/11,PFE,-0.002500
21936,2004/05/12,PFE,-0.000835
21936,2004/05/13,PFE,-0.008681
21936,2004/05/14,PFE,0.005650
21936,2004/05/17,PFE,-0.002809
21936,2004/05/18,PFE,0.001408
21936,2004/05/19,PFE,-0.010689
21936,2004/05/20,PFE,-0.007961
21936,2004/05/21,PFE,-0.002293
21936,2004/05/24,PFE,-0.010342
21936,2004/05/25,PFE,0.008418
21936,2004/05/26,PFE,0.004318
21936,2004/05/27,PFE,0.014617
21936,2004/05/28,PFE,-0.001695
21936,2004/06/01,PFE,0.003113
21936,2004/06/02,PFE,0.008181
21936,2004/06/03,PFE,-0.005316
21936,2004/06/04,PFE,0.001969
21936,2004/06/07,PFE,0.011230
21936,2004/06/08,PFE,0.003331
21936,2004/06/09,PFE,-0.008578
21936,2004/06/10,PFE,-0.004745
21936,2004/06/14,PFE,-0.014302
21936,2004/06/15,PFE,-0.001707
21936,2004/06/16,PFE,0.003705
21936,2004/06/17,PFE,0.001420
21936,2004/06/18,PFE,0.004536
21936,2004/06/21,PFE,-0.006492
21936,2004/06/22,PFE,-0.008523
21936,2004/06/23,PFE,0.001719
21936,2004/06/24,PFE,-0.004291
21936,2004/06/25,PFE,-0.028440
21936,2004/06/28,PFE,0.007096
21936,2004/06/29,PFE,0.008221
21936,2004/06/30,PFE,-0.001747
21936,2004/07/01,PFE,-0.010210
21936,2004/07/02,PFE,0.000295
21936,2004/07/06,PFE,-0.002062
21936,2004/07/07,PFE,-0.004429
21936,2004/07/08,PFE,0.006524
21936,2004/07/09,PFE,0.001768
21936,2004/07/12,PFE,-0.011177
21936,2004/07/13,PFE,0.016062
21936,2004/07/14,PFE,-0.004391
21936,2004/07/15,PFE,-0.042046
21936,2004/07/16,PFE,-0.006139
21936,2004/07/19,PFE,-0.008338
21936,2004/07/20,PFE,0.006851
21936,2004/07/21,PFE,-0.010207
21936,2004/07/22,PFE,0.015937
21936,2004/07/23,PFE,-0.006460
21936,2004/07/26,PFE,-0.017337
21936,2004/07/27,PFE,0.011342
21936,2004/07/28,PFE,-0.014953
21936,2004/07/29,PFE,0.009804
21936,2004/07/30,PFE,0.000940
21936,2004/08/02,PFE,0.007509
21936,2004/08/03,PFE,0.007764
21936,2004/08/04,PFE,-0.001541
21936,2004/08/05,PFE,-0.023148
21936,2004/08/06,PFE,-0.014850
21936,2004/08/09,PFE,0.000641
21936,2004/08/10,PFE,0.008974
21936,2004/08/11,PFE,0.014612
21936,2004/08/12,PFE,-0.010702
21936,2004/08/13,PFE,-0.008909
21936,2004/08/16,PFE,0.008026
21936,2004/08/17,PFE,-0.000637
21936,2004/08/18,PFE,0.014978
21936,2004/08/19,PFE,-0.011617
21936,2004/08/20,PFE,0.008259
21936,2004/08/23,PFE,-0.002836
21936,2004/08/24,PFE,-0.003791
21936,2004/08/25,PFE,0.012052
21936,2004/08/26,PFE,0.012535
21936,2004/08/27,PFE,0.010523
21936,2004/08/30,PFE,-0.011026
21936,2004/08/31,PFE,0.011768
21936,2004/09/01,PFE,-0.009795
21936,2004/09/02,PFE,0.010819
21936,2004/09/03,PFE,-0.004587
21936,2004/09/07,PFE,0.005837
21936,2004/09/08,PFE,0.000916
21936,2004/09/09,PFE,-0.010070
21936,2004/09/10,PFE,-0.017879
21936,2004/09/13,PFE,0.008475
21936,2004/09/14,PFE,-0.000311
21936,2004/09/15,PFE,-0.008406
21936,2004/09/16,PFE,-0.002198
21936,2004/09/17,PFE,-0.001888
21936,2004/09/20,PFE,-0.023014
21936,2004/09/21,PFE,-0.003227
21936,2004/09/22,PFE,-0.022337
21936,2004/09/23,PFE,-0.008940
21936,2004/09/24,PFE,-0.009021
21936,2004/09/27,PFE,-0.001349
21936,2004/09/28,PFE,0.015530
21936,2004/09/29,PFE,0.003324
21936,2004/09/30,PFE,0.013917
21936,2004/10/01,PFE,0.012091
21936,2004/10/04,PFE,0.010655
21936,2004/10/05,PFE,-0.000319
21936,2004/10/06,PFE,-0.003516
21936,2004/10/07,PFE,-0.038166
21936,2004/10/08,PFE,-0.006335
21936,2004/10/11,PFE,0.017114
21936,2004/10/12,PFE,-0.014847
21936,2004/10/13,PFE,-0.010382
21936,2004/10/14,PFE,-0.015905
21936,2004/10/15,PFE,-0.019945
21936,2004/10/18,PFE,0.017544
21936,2004/10/19,PFE,0.000000
21936,2004/10/20,PFE,-0.024138
21936,2004/10/21,PFE,0.004947
21936,2004/10/22,PFE,-0.024613
21936,2004/10/25,PFE,0.001442
21936,2004/10/26,PFE,0.019798
21936,2004/10/27,PFE,0.025062
21936,2004/10/28,PFE,-0.011364
21936,2004/10/29,PFE,0.008360
21936,2004/11/01,PFE,-0.005181
21936,2004/11/02,PFE,-0.003472
21936,2004/11/03,PFE,0.026132
21936,2004/11/04,PFE,-0.013243
21936,2004/11/05,PFE,-0.009291
21936,2004/11/08,PFE,-0.013199
21936,2004/11/09,PFE,-0.008800
21936,2004/11/10,PFE,-0.018578
21936,2004/11/11,PFE,-0.011649
21936,2004/11/12,PFE,0.011050
21936,2004/11/15,PFE,0.006193
21936,2004/11/16,PFE,-0.010862
21936,2004/11/17,PFE,0.024524
21936,2004/11/18,PFE,-0.007860
21936,2004/11/19,PFE,-0.019445
21936,2004/11/22,PFE,-0.005876
21936,2004/11/23,PFE,-0.006280
21936,2004/11/24,PFE,-0.004089
21936,2004/11/26,PFE,0.013811
21936,2004/11/29,PFE,0.006259
21936,2004/11/30,PFE,0.016100
21936,2004/12/01,PFE,0.016565
21936,2004/12/02,PFE,0.008147
21936,2004/12/03,PFE,-0.020028
21936,2004/12/06,PFE,-0.024382
21936,2004/12/07,PFE,-0.000367
21936,2004/12/08,PFE,0.011029
21936,2004/12/09,PFE,-0.004727
21936,2004/12/10,PFE,-0.010230
21936,2004/12/13,PFE,0.002584
21936,2004/12/14,PFE,0.006259
21936,2004/12/15,PFE,0.036224
21936,2004/12/16,PFE,0.023305
21936,2004/12/17,PFE,-0.111456
21936,2004/12/20,PFE,-0.056699
21936,2004/12/21,PFE,0.027995
21936,2004/12/22,PFE,0.039247
21936,2004/12/23,PFE,0.004624
21936,2004/12/27,PFE,0.016494
21936,2004/12/28,PFE,0.016604
21936,2004/12/29,PFE,0.011878
21936,2004/12/30,PFE,-0.009171
21936,2004/12/31,PFE,-0.004443
21936,2005/01/03,PFE,-0.016363
21936,2005/01/04,PFE,0.000000
21936,2005/01/05,PFE,-0.006805
21936,2005/01/06,PFE,0.000761
21936,2005/01/07,PFE,0.000380
21936,2005/01/10,PFE,0.005323
21936,2005/01/11,PFE,-0.010968
21936,2005/01/12,PFE,-0.004589
21936,2005/01/13,PFE,-0.026892
21936,2005/01/14,PFE,-0.003158
21936,2005/01/18,PFE,0.001980
21936,2005/01/19,PFE,-0.016601
21936,2005/01/20,PFE,0.004019
21936,2005/01/21,PFE,-0.020016
21936,2005/01/24,PFE,-0.008987
21936,2005/01/25,PFE,0.013603
21936,2005/01/26,PFE,0.000000
21936,2005/01/27,PFE,0.003660
21936,2005/01/28,PFE,-0.013371
21936,2005/01/31,PFE,-0.007803
21936,2005/02/01,PFE,-0.012417
21936,2005/02/02,PFE,0.008801
21936,2005/02/03,PFE,-0.006647
21936,2005/02/04,PFE,0.013384
21936,2005/02/07,PFE,0.028064
21936,2005/02/08,PFE,0.025692
21936,2005/02/09,PFE,-0.012133
21936,2005/02/10,PFE,0.000000
21936,2005/02/11,PFE,0.003992
21936,2005/02/14,PFE,0.013121
21936,2005/02/15,PFE,-0.010204
21936,2005/02/16,PFE,-0.010706
21936,2005/02/17,PFE,0.004409
21936,2005/02/18,PFE,0.069433
21936,2005/02/22,PFE,-0.007836
21936,2005/02/23,PFE,-0.010530
21936,2005/02/24,PFE,0.003421
21936,2005/02/25,PFE,0.017424
21936,2005/02/28,PFE,-0.021221
21936,2005/03/01,PFE,0.012172
21936,2005/03/02,PFE,0.000000
21936,2005/03/03,PFE,-0.000752
21936,2005/03/04,PFE,0.009778
21936,2005/03/07,PFE,0.012291
21936,2005/03/08,PFE,-0.015453
21936,2005/03/09,PFE,-0.000747
21936,2005/03/10,PFE,0.000374
21936,2005/03/11,PFE,-0.014579
21936,2005/03/14,PFE,0.006449
21936,2005/03/15,PFE,-0.009046
21936,2005/03/16,PFE,-0.009129
21936,2005/03/17,PFE,-0.001535
21936,2005/03/18,PFE,-0.006920
21936,2005/03/21,PFE,-0.004646
21936,2005/03/22,PFE,-0.011280
21936,2005/03/23,PFE,0.024390
21936,2005/03/24,PFE,0.004992
21936,2005/03/28,PFE,0.002293
21936,2005/03/29,PFE,-0.022493
21936,2005/03/30,PFE,0.025351
21936,2005/03/31,PFE,-0.000761
21936,2005/04/01,PFE,-0.004568
21936,2005/04/04,PFE,-0.008413
21936,2005/04/05,PFE,0.037408
21936,2005/04/06,PFE,-0.001487
21936,2005/04/07,PFE,0.001489
21936,2005/04/08,PFE,-0.011152
21936,2005/04/11,PFE,-0.005263
21936,2005/04/12,PFE,0.015873
21936,2005/04/13,PFE,0.014881
21936,2005/04/14,PFE,0.006232
21936,2005/04/15,PFE,0.009472
21936,2005/04/18,PFE,-0.003970
21936,2005/04/19,PFE,-0.006522
21936,2005/04/20,PFE,-0.024070
21936,2005/04/21,PFE,0.018311
21936,2005/04/22,PFE,-0.001101
21936,2005/04/25,PFE,-0.006980
21936,2005/04/26,PFE,-0.004440
21936,2005/04/27,PFE,0.000372
21936,2005/04/28,PFE,-0.008544
21936,2005/04/29,PFE,0.017984
21936,2005/05/02,PFE,0.008833
21936,2005/05/03,PFE,0.003283
21936,2005/05/04,PFE,0.012000
21936,2005/05/05,PFE,0.000719
21936,2005/05/06,PFE,-0.008618
21936,2005/05/09,PFE,0.013039
21936,2005/05/10,PFE,-0.011083
21936,2005/05/11,PFE,0.006508
21936,2005/05/12,PFE,-0.000723
21936,2005/05/13,PFE,0.008324
21936,2005/05/16,PFE,0.013281
21936,2005/05/17,PFE,-0.001063
21936,2005/05/18,PFE,0.008511
21936,2005/05/19,PFE,0.009845
21936,2005/05/20,PFE,-0.004875
21936,2005/05/23,PFE,0.006298
21936,2005/05/24,PFE,0.002782
21936,2005/05/25,PFE,-0.005895
21936,2005/05/26,PFE,0.008022
21936,2005/05/27,PFE,-0.019031
21936,2005/05/31,PFE,-0.015873
21936,2005/06/01,PFE,0.009677
21936,2005/06/02,PFE,0.001065
21936,2005/06/03,PFE,-0.008511
21936,2005/06/06,PFE,0.001788
21936,2005/06/07,PFE,-0.001785
21936,2005/06/08,PFE,-0.011087
21936,2005/06/09,PFE,-0.004340
21936,2005/06/10,PFE,0.005449
21936,2005/06/13,PFE,0.007587
21936,2005/06/14,PFE,0.017928
21936,2005/06/15,PFE,0.001409
21936,2005/06/16,PFE,0.005980
21936,2005/06/17,PFE,0.006294
21936,2005/06/20,PFE,-0.000695
21936,2005/06/21,PFE,-0.005216
21936,2005/06/22,PFE,0.006292
21936,2005/06/23,PFE,0.003821
21936,2005/06/24,PFE,-0.013149
21936,2005/06/27,PFE,-0.015428
21936,2005/06/28,PFE,-0.006410
21936,2005/06/29,PFE,-0.002151
21936,2005/06/30,PFE,-0.009339
21936,2005/07/01,PFE,-0.017404
21936,2005/07/05,PFE,-0.001845
21936,2005/07/06,PFE,-0.010351
21936,2005/07/07,PFE,-0.000747
21936,2005/07/08,PFE,0.014579
21936,2005/07/11,PFE,-0.000737
21936,2005/07/12,PFE,-0.001844
21936,2005/07/13,PFE,0.005911
21936,2005/07/14,PFE,0.013588
21936,2005/07/15,PFE,-0.001087
21936,2005/07/18,PFE,-0.011607
21936,2005/07/19,PFE,0.004771
21936,2005/07/20,PFE,-0.011687
21936,2005/07/21,PFE,-0.017369
21936,2005/07/22,PFE,-0.003385
21936,2005/07/25,PFE,-0.003019
21936,2005/07/26,PFE,-0.006813
21936,2005/07/27,PFE,0.017531
21936,2005/07/28,PFE,0.002622
21936,2005/07/29,PFE,-0.010086
21936,2005/08/01,PFE,0.005283
21936,2005/08/02,PFE,0.011261
21936,2005/08/03,PFE,-0.000371
21936,2005/08/04,PFE,-0.012254
21936,2005/08/05,PFE,-0.013158
21936,2005/08/08,PFE,-0.001524
21936,2005/08/09,PFE,0.018695
21936,2005/08/10,PFE,-0.004494
21936,2005/08/11,PFE,0.001895
21936,2005/08/12,PFE,-0.010590
21936,2005/08/15,PFE,0.001529
21936,2005/08/16,PFE,-0.005725
21936,2005/08/17,PFE,0.004223
21936,2005/08/18,PFE,-0.010703
21936,2005/08/19,PFE,-0.012751
21936,2005/08/22,PFE,-0.007436
21936,2005/08/23,PFE,-0.010647
21936,2005/08/24,PFE,-0.001196
21936,2005/08/25,PFE,-0.007582
21936,2005/08/26,PFE,0.000804
21936,2005/08/29,PFE,0.008437
21936,2005/08/30,PFE,0.001594
21936,2005/08/31,PFE,0.013524
21936,2005/09/01,PFE,-0.007064
21936,2005/09/02,PFE,0.001186
21936,2005/09/06,PFE,0.021319
21936,2005/09/07,PFE,0.016622
21936,2005/09/08,PFE,0.007985
21936,2005/09/09,PFE,-0.006790
21936,2005/09/12,PFE,0.000380
21936,2005/09/13,PFE,-0.013667
21936,2005/09/14,PFE,0.001925
21936,2005/09/15,PFE,-0.012678
21936,2005/09/16,PFE,0.007782
21936,2005/09/19,PFE,-0.011583
21936,2005/09/20,PFE,-0.007813
21936,2005/09/21,PFE,-0.003543
21936,2005/09/22,PFE,-0.002371
21936,2005/09/23,PFE,-0.015049
21936,2005/09/26,PFE,0.012867
21936,2005/09/27,PFE,-0.015482
21936,2005/09/28,PFE,0.002419
21936,2005/09/29,PFE,0.009252
21936,2005/09/30,PFE,-0.004783
21936,2005/10/03,PFE,0.012815
21936,2005/10/04,PFE,-0.001977
21936,2005/10/05,PFE,-0.017433
21936,2005/10/06,PFE,-0.006048
21936,2005/10/07,PFE,-0.010548
21936,2005/10/10,PFE,0.002460
21936,2005/10/11,PFE,-0.006135
21936,2005/10/12,PFE,0.022222
21936,2005/10/13,PFE,-0.013688
21936,2005/10/14,PFE,-0.007347
21936,2005/10/17,PFE,-0.008224
21936,2005/10/18,PFE,0.000415
21936,2005/10/19,PFE,-0.006631
21936,2005/10/20,PFE,-0.086358
21936,2005/10/21,PFE,-0.029680
21936,2005/10/24,PFE,-0.007529
21936,2005/10/25,PFE,0.005216
21936,2005/10/26,PFE,-0.006604
21936,2005/10/27,PFE,0.001899
21936,2005/10/28,PFE,0.018957
21936,2005/10/31,PFE,0.011163
21936,2005/11/01,PFE,-0.008740
21936,2005/11/02,PFE,0.002320
21936,2005/11/03,PFE,0.012500
21936,2005/11/04,PFE,0.017833
21936,2005/11/07,PFE,0.000449
21936,2005/11/08,PFE,-0.007634
21936,2005/11/09,PFE,0.011410
21936,2005/11/10,PFE,0.002256
21936,2005/11/11,PFE,0.009906
21936,2005/11/14,PFE,-0.008025
21936,2005/11/15,PFE,-0.016180
21936,2005/11/16,PFE,-0.023755
21936,2005/11/17,PFE,-0.000936
21936,2005/11/18,PFE,0.011710
21936,2005/11/21,PFE,0.006481
21936,2005/11/22,PFE,-0.016559
21936,2005/11/23,PFE,0.012161
21936,2005/11/25,PFE,0.001386
21936,2005/11/28,PFE,-0.003692
21936,2005/11/29,PFE,-0.005558
21936,2005/11/30,PFE,-0.012576
21936,2005/12/01,PFE,0.008490
21936,2005/12/02,PFE,-0.003742
21936,2005/12/05,PFE,0.002347
21936,2005/12/06,PFE,-0.009836
21936,2005/12/07,PFE,-0.001892
21936,2005/12/08,PFE,-0.005687
21936,2005/12/09,PFE,-0.018112
21936,2005/12/12,PFE,0.016505
21936,2005/12/13,PFE,0.065425
21936,2005/12/14,PFE,0.024204
21936,2005/12/15,PFE,-0.002626
21936,2005/12/16,PFE,-0.009215
21936,2005/12/19,PFE,0.077059
21936,2005/12/20,PFE,-0.013158
21936,2005/12/21,PFE,0.001667
21936,2005/12/22,PFE,0.000832
21936,2005/12/23,PFE,-0.004156
21936,2005/12/27,PFE,-0.013773
21936,2005/12/28,PFE,-0.001270
21936,2005/12/29,PFE,-0.006356
21936,2005/12/30,PFE,-0.005544
21936,2006/01/03,PFE,0.019726
21936,2006/01/04,PFE,0.032380
21936,2006/01/05,PFE,0.001222
21936,2006/01/06,PFE,0.010985
21936,2006/01/09,PFE,0.000000
21936,2006/01/10,PFE,-0.016499
21936,2006/01/11,PFE,0.012684
21936,2006/01/12,PFE,-0.006869
21936,2006/01/13,PFE,0.003662
